user_id,age,age_group,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U102192,32,Adult,Male,USA,53,Basic,7.99,UPI,Smart TV,3,Horror,286,15,3,41,4.8,2,31,38,No
U102193,61,Senior,Male,UK,47,Premium,12.99,Debit Card,Smart TV,3,Comedy,183,12,0,64,1.6,46,19,4,No
U102194,53,Senior,Female,Germany,32,Standard,12.99,PayPal,Tablet,2,Romance,238,3,4,54,5,2,34,30,No
U102195,32,Adult,Other,France,57,Basic,7.99,PayPal,Smart TV,1,Horror,191,4,6,31,3.6,9,66,2,No
U102196,60,Senior,Other,India,23,Basic,12.99,PayPal,Laptop,1,Action,122,7,2,73,2.3,5,36,18,Yes
U102197,40,Adult,Female,Australia,25,Basic,15.99,UPI,Tablet,1,Action,135,16,4,49,2.5,3,12,27,No
U102198,23,Young,Male,Brazil,32,Standard,12.99,UPI,Smart TV,2,Thriller,49,16,12,35,1.3,10,63,36,Yes
U102199,63,Senior,Male,Brazil,37,Standard,12.99,UPI,Laptop,2,Action,262,9,1,67,3.8,18,65,25,No
U102200,61,Senior,Other,Brazil,41,Standard,15.99,UPI,Laptop,1,Horror,65,13,10,34,1.3,15,3,52,No
U102201,60,Senior,Female,Germany,31,Standard,15.99,UPI,Laptop,3,Horror,86,12,3,67,2.7,6,95,56,No
U102202,62,Senior,Male,India,13,Premium,7.99,Credit Card,Tablet,2,Documentary,278,19,0,54,3.8,16,93,37,Yes
U102203,38,Adult,Female,Australia,6,Basic,7.99,PayPal,Laptop,3,Thriller,180,11,2,56,4.7,38,19,10,Yes
U102204,40,Adult,Other,UK,1,Standard,15.99,PayPal,Smart TV,3,Sci-Fi,155,8,2,83,1.8,49,74,15,Yes
U102205,60,Senior,Female,UK,8,Premium,15.99,Debit Card,Tablet,2,Romance,35,4,11,75,2,6,8,6,No
U102206,33,Adult,Female,India,56,Standard,12.99,PayPal,Laptop,2,Action,78,14,12,35,3.5,19,56,0,No
U102207,64,Senior,Female,India,23,Premium,7.99,PayPal,Laptop,3,Sci-Fi,261,10,4,36,4.7,29,18,34,No
U102208,32,Adult,Female,India,47,Standard,12.99,Debit Card,Mobile,1,Romance,113,1,10,64,2.3,48,54,23,No
U102209,42,Adult,Male,France,5,Basic,7.99,PayPal,Smart TV,2,Action,56,10,10,97,4.9,34,57,29,No
U102210,53,Senior,Other,Australia,29,Standard,15.99,UPI,Mobile,3,Action,53,2,4,43,4.5,1,64,9,Yes
U102211,28,Adult,Male,UK,22,Premium,15.99,PayPal,Smart TV,1,Comedy,120,3,4,77,2.8,1,38,20,No
U102212,32,Adult,Male,France,5,Premium,12.99,PayPal,Smart TV,2,Horror,154,17,11,37,2.5,11,93,26,Yes
U102213,21,Young,Male,UK,17,Basic,12.99,UPI,Tablet,1,Thriller,247,2,8,38,2.5,21,88,29,Yes
U102214,38,Adult,Male,Japan,18,Basic,7.99,PayPal,Laptop,1,Sci-Fi,16,12,0,75,1.3,25,9,46,No
U102215,30,Adult,Other,USA,45,Basic,7.99,UPI,Tablet,3,Action,254,17,14,69,4.4,5,77,24,No
U102216,39,Adult,Other,Brazil,54,Basic,7.99,Debit Card,Smart TV,1,Drama,78,3,12,69,2.6,21,55,49,No
U102217,36,Adult,Male,Australia,39,Standard,12.99,UPI,Tablet,1,Romance,123,8,2,74,2.6,43,2,28,No
U102218,51,Senior,Female,Japan,1,Standard,12.99,PayPal,Tablet,2,Comedy,270,2,11,90,2.7,30,70,34,No
U102219,31,Adult,Female,Germany,58,Standard,12.99,Credit Card,Tablet,3,Romance,99,17,11,55,4.4,29,28,14,No
U102220,21,Young,Female,France,31,Basic,15.99,UPI,Laptop,3,Drama,209,14,8,30,3.1,3,43,58,No
U102221,63,Senior,Female,Germany,24,Standard,12.99,Debit Card,Smart TV,3,Thriller,276,6,14,43,3.9,45,10,39,No
U102222,44,Adult,Female,Spain,54,Basic,12.99,Debit Card,Tablet,1,Horror,111,12,5,66,3.8,10,28,42,No
U102223,46,Senior,Other,Germany,16,Standard,7.99,Credit Card,Tablet,1,Sci-Fi,24,18,13,74,3.9,11,79,59,No
U102224,64,Senior,Female,Brazil,5,Standard,7.99,PayPal,Smart TV,1,Horror,203,6,14,64,3.3,8,73,12,No
U102225,45,Senior,Other,Canada,48,Standard,12.99,Credit Card,Mobile,2,Thriller,179,7,6,47,2.1,0,40,54,No
U102226,52,Senior,Female,France,32,Basic,12.99,Credit Card,Tablet,3,Comedy,209,14,4,55,2.4,11,98,16,No
U102227,25,Young,Female,Canada,26,Basic,15.99,Debit Card,Smart TV,3,Romance,278,19,5,91,3.2,21,0,21,No
U102228,33,Adult,Male,India,35,Standard,12.99,Debit Card,Smart TV,3,Thriller,74,19,2,80,4,43,63,1,No
U102229,59,Senior,Male,India,53,Premium,7.99,Credit Card,Tablet,1,Romance,230,16,2,49,3.1,40,22,20,No
U102230,53,Senior,Male,Canada,53,Premium,15.99,Debit Card,Mobile,3,Romance,99,2,10,41,4.4,43,59,58,No
U102231,47,Senior,Other,Germany,57,Premium,15.99,PayPal,Tablet,3,Horror,299,5,2,61,2.7,28,59,26,Yes
U102232,35,Adult,Other,USA,43,Basic,15.99,Credit Card,Smart TV,2,Thriller,163,17,9,77,4.4,30,83,55,No
U102233,19,Young,Male,UK,41,Standard,12.99,Credit Card,Tablet,3,Horror,21,3,10,32,4.4,0,58,30,No
U102234,30,Adult,Male,Germany,24,Premium,12.99,UPI,Mobile,2,Drama,255,14,13,86,1.8,7,29,45,No
U102235,21,Young,Female,Australia,44,Premium,12.99,Credit Card,Tablet,2,Action,171,3,7,30,2.1,28,21,20,No
U102236,43,Adult,Other,Canada,15,Basic,12.99,UPI,Smart TV,3,Drama,15,19,8,82,2.3,21,84,15,No
U102237,42,Adult,Female,France,23,Basic,7.99,UPI,Laptop,3,Drama,72,7,1,82,4.6,40,24,30,No
U102238,47,Senior,Female,Canada,11,Basic,15.99,PayPal,Laptop,2,Comedy,116,5,0,74,1.5,17,48,38,Yes
U102239,28,Adult,Male,Germany,30,Basic,15.99,Credit Card,Mobile,1,Documentary,54,11,3,84,4.2,24,38,22,No
U102240,24,Young,Female,Brazil,45,Basic,7.99,Debit Card,Tablet,2,Sci-Fi,13,9,10,91,4.1,13,80,27,No
U102241,48,Senior,Female,Australia,30,Standard,7.99,Credit Card,Smart TV,2,Action,127,3,7,68,4,38,44,3,No
U102242,61,Senior,Male,Spain,55,Standard,7.99,UPI,Laptop,1,Sci-Fi,188,3,13,68,2.9,14,28,58,No
U102243,27,Adult,Male,Spain,6,Basic,7.99,Credit Card,Laptop,2,Documentary,286,11,2,65,2.8,15,82,24,No
U102244,56,Senior,Female,Australia,46,Standard,7.99,PayPal,Tablet,1,Comedy,133,17,5,65,4.7,12,71,19,No
U102245,30,Adult,Female,Brazil,5,Premium,15.99,Debit Card,Smart TV,2,Action,237,14,11,36,4.6,4,44,58,Yes
U102246,48,Senior,Female,Canada,51,Standard,7.99,Credit Card,Mobile,2,Thriller,21,16,8,55,1.7,8,79,4,No
U102247,24,Young,Other,Canada,48,Premium,12.99,Credit Card,Laptop,2,Action,158,13,3,77,3.3,3,45,38,No
U102248,59,Senior,Female,India,45,Basic,15.99,PayPal,Tablet,2,Comedy,43,5,3,61,1.8,0,37,38,Yes
U102249,59,Senior,Male,Japan,14,Standard,12.99,PayPal,Laptop,1,Drama,130,4,4,57,4.7,12,67,35,No
U102250,53,Senior,Female,France,30,Premium,7.99,Credit Card,Tablet,2,Horror,64,5,5,43,3.9,42,71,47,No
U102251,37,Adult,Other,UK,4,Premium,15.99,PayPal,Tablet,2,Action,209,5,4,78,1.5,47,45,5,No
U102252,21,Young,Female,UK,6,Basic,12.99,UPI,Laptop,2,Horror,242,8,0,77,4.2,49,51,59,No
U102253,24,Young,Other,USA,39,Standard,7.99,Credit Card,Smart TV,1,Documentary,180,3,8,93,1.6,18,3,8,No
U102254,18,Young,Other,India,18,Standard,7.99,Debit Card,Tablet,3,Documentary,137,8,4,60,2,45,34,30,No
U102255,61,Senior,Male,Germany,51,Basic,12.99,Credit Card,Laptop,3,Thriller,274,16,9,68,4.9,9,86,53,Yes
U102256,62,Senior,Female,Japan,39,Standard,15.99,PayPal,Smart TV,3,Documentary,230,18,7,47,2.1,46,76,0,No
U102257,59,Senior,Other,UK,42,Standard,12.99,Debit Card,Smart TV,1,Documentary,194,4,9,67,1.4,22,12,45,No
U102258,64,Senior,Female,Brazil,55,Standard,15.99,UPI,Tablet,3,Documentary,150,8,13,30,2.2,42,92,34,No
U102259,30,Adult,Other,France,56,Basic,7.99,Debit Card,Smart TV,3,Documentary,130,7,13,88,3,19,99,5,No
U102260,39,Adult,Male,UK,25,Basic,15.99,Credit Card,Tablet,2,Thriller,257,15,12,83,1.1,1,8,27,No
U102261,38,Adult,Male,Canada,57,Standard,15.99,Debit Card,Smart TV,1,Sci-Fi,56,2,7,85,1.2,14,36,54,No
U102262,39,Adult,Female,Germany,59,Standard,15.99,PayPal,Smart TV,1,Drama,25,17,1,85,1.8,32,74,20,No
U102263,45,Senior,Female,India,17,Standard,12.99,Credit Card,Smart TV,3,Thriller,107,4,10,50,2.6,34,59,2,No
U102264,26,Adult,Female,Australia,33,Basic,7.99,PayPal,Mobile,3,Romance,231,9,10,32,4,20,56,41,No
U102265,43,Adult,Female,Brazil,38,Standard,12.99,Credit Card,Tablet,2,Comedy,16,17,7,39,1.1,7,92,50,No
U102266,26,Adult,Female,Japan,12,Standard,7.99,Credit Card,Laptop,2,Thriller,235,15,13,48,2,38,77,45,No
U102267,32,Adult,Other,Australia,17,Basic,7.99,Debit Card,Tablet,1,Documentary,177,6,1,46,4.6,23,65,4,No
U102268,27,Adult,Female,Brazil,25,Premium,7.99,Credit Card,Tablet,2,Action,264,16,8,59,4.8,11,43,50,No
U102269,41,Adult,Other,Japan,49,Standard,15.99,Debit Card,Mobile,1,Drama,207,9,3,58,2.8,28,4,32,No
U102270,59,Senior,Other,Spain,37,Basic,12.99,PayPal,Laptop,3,Horror,194,1,2,37,3,41,99,41,Yes
U102271,25,Young,Other,Germany,17,Premium,12.99,Debit Card,Tablet,2,Romance,51,11,14,71,1.1,25,94,28,Yes
U102272,41,Adult,Female,UK,27,Premium,7.99,UPI,Mobile,3,Documentary,143,4,5,78,3.6,27,15,8,No
U102273,33,Adult,Male,France,31,Basic,15.99,Credit Card,Laptop,3,Romance,173,7,7,88,2.4,10,7,18,No
U102274,43,Adult,Male,Japan,14,Basic,7.99,Debit Card,Mobile,1,Drama,69,8,10,49,2.4,31,93,9,No
U102275,44,Adult,Female,France,53,Standard,7.99,Credit Card,Smart TV,2,Drama,105,11,7,37,3.8,41,24,33,Yes
U102276,54,Senior,Female,UK,36,Basic,7.99,Credit Card,Tablet,1,Horror,20,12,7,31,2.6,42,85,34,No
U102277,21,Young,Female,India,22,Basic,7.99,PayPal,Smart TV,1,Drama,47,19,5,95,3.2,33,36,48,No
U102278,41,Adult,Other,Germany,56,Standard,15.99,Debit Card,Mobile,2,Documentary,173,18,13,62,1.3,37,38,28,No
U102279,36,Adult,Male,Australia,57,Premium,15.99,UPI,Tablet,2,Romance,263,6,1,75,1.6,6,88,58,No
U102280,53,Senior,Male,Australia,5,Basic,7.99,UPI,Laptop,2,Action,88,12,11,31,2.1,10,72,14,Yes
U102281,56,Senior,Male,USA,40,Standard,7.99,UPI,Mobile,1,Action,128,17,12,49,3.3,13,71,51,No
U102282,27,Adult,Male,UK,6,Standard,12.99,UPI,Laptop,1,Drama,252,17,9,93,1.9,37,42,13,No
U102283,42,Adult,Other,Germany,40,Standard,15.99,Debit Card,Tablet,3,Horror,198,11,3,91,1.5,16,37,38,No
U102284,35,Adult,Female,USA,5,Premium,15.99,Debit Card,Mobile,2,Sci-Fi,140,1,3,53,3.7,3,49,36,No
U102285,36,Adult,Other,France,24,Standard,12.99,UPI,Laptop,2,Thriller,191,17,3,81,3,19,55,14,No
U102286,53,Senior,Female,Canada,22,Standard,7.99,PayPal,Smart TV,1,Comedy,116,15,13,66,1.1,10,68,56,No
U102287,27,Adult,Female,Japan,14,Standard,7.99,PayPal,Smart TV,1,Sci-Fi,73,6,11,72,4.5,4,67,55,No
U102288,50,Senior,Male,India,25,Basic,12.99,UPI,Tablet,3,Action,195,4,7,95,2.2,11,16,9,No
U102289,22,Young,Male,Spain,20,Basic,12.99,UPI,Mobile,2,Romance,134,1,0,45,1.7,19,18,10,No
U102290,64,Senior,Female,Germany,1,Basic,15.99,UPI,Mobile,1,Comedy,198,2,1,79,1.6,27,25,3,No
U102291,52,Senior,Female,Germany,49,Standard,7.99,PayPal,Smart TV,2,Thriller,106,18,8,67,2.7,12,12,42,No
U102292,61,Senior,Male,France,35,Basic,12.99,UPI,Laptop,1,Drama,223,7,14,65,3.6,33,40,30,No
U102293,51,Senior,Male,Germany,37,Standard,15.99,PayPal,Tablet,3,Documentary,247,4,6,36,4.4,11,58,57,No
U102294,50,Senior,Male,Spain,58,Standard,12.99,PayPal,Tablet,2,Comedy,155,15,3,41,4.5,33,80,56,No
U102295,38,Adult,Male,Spain,52,Basic,12.99,Debit Card,Laptop,1,Documentary,123,10,7,48,2.9,21,16,48,No
U102296,34,Adult,Male,Japan,28,Standard,15.99,UPI,Mobile,3,Drama,274,16,12,72,5,13,25,58,No
U102297,39,Adult,Other,USA,29,Premium,12.99,UPI,Smart TV,3,Romance,75,8,7,70,1.3,26,73,43,No
U102298,54,Senior,Other,Australia,58,Premium,15.99,UPI,Laptop,2,Drama,64,1,0,90,3.2,17,58,11,No
U102299,32,Adult,Other,France,58,Premium,12.99,Credit Card,Tablet,1,Comedy,210,7,10,43,4.3,39,10,18,Yes
U102300,52,Senior,Male,Japan,40,Standard,12.99,Credit Card,Tablet,3,Sci-Fi,22,9,3,93,4.8,7,58,6,No
U102301,45,Senior,Female,Spain,8,Premium,15.99,PayPal,Laptop,3,Horror,232,11,14,57,3.7,22,52,28,No
U102302,24,Young,Female,Brazil,18,Basic,15.99,PayPal,Tablet,1,Romance,147,13,13,47,1,41,99,31,No
U102303,49,Senior,Male,UK,31,Premium,12.99,Debit Card,Smart TV,3,Documentary,186,16,8,88,3.4,30,30,55,No
U102304,28,Adult,Other,Australia,21,Premium,7.99,UPI,Mobile,3,Thriller,149,17,8,84,3.1,29,93,49,No
U102305,27,Adult,Female,Spain,6,Premium,12.99,UPI,Laptop,3,Drama,107,16,3,43,2.2,44,44,3,No
U102306,26,Adult,Male,UK,9,Basic,12.99,Credit Card,Tablet,3,Horror,222,15,1,30,1.5,48,44,14,No
U102307,31,Adult,Other,UK,30,Standard,12.99,UPI,Tablet,2,Comedy,46,13,9,90,1.9,27,9,37,No
U102308,30,Adult,Other,Canada,44,Premium,7.99,Credit Card,Laptop,1,Horror,204,11,3,43,2.1,7,6,53,No
U102309,42,Adult,Other,UK,18,Premium,15.99,Debit Card,Laptop,3,Documentary,71,13,2,35,2.3,46,63,55,Yes
U102310,19,Young,Other,France,30,Standard,15.99,PayPal,Laptop,1,Drama,21,12,4,45,3.3,42,96,19,No
U102311,52,Senior,Other,Brazil,57,Premium,7.99,Credit Card,Tablet,1,Comedy,162,19,12,35,2.8,28,59,32,No
U102312,24,Young,Other,UK,20,Premium,15.99,UPI,Tablet,1,Romance,206,17,0,69,4.6,23,3,4,No
U102313,38,Adult,Other,UK,55,Basic,15.99,PayPal,Tablet,3,Thriller,214,7,7,93,3,24,58,14,No
U102314,35,Adult,Other,Brazil,59,Premium,15.99,UPI,Smart TV,1,Romance,100,18,10,59,2.7,6,41,45,No
U102315,20,Young,Other,Spain,10,Standard,12.99,PayPal,Smart TV,2,Drama,75,9,1,85,3.8,36,27,42,Yes
U102316,59,Senior,Other,Japan,56,Premium,12.99,Debit Card,Tablet,1,Sci-Fi,94,15,7,39,4,33,95,36,No
U102317,56,Senior,Male,UK,13,Basic,12.99,Debit Card,Mobile,3,Drama,211,13,10,57,2.3,39,72,45,Yes
U102318,58,Senior,Female,France,41,Premium,12.99,PayPal,Smart TV,2,Documentary,206,12,12,55,3.5,35,15,32,No
U102319,28,Adult,Male,Germany,2,Standard,7.99,Debit Card,Tablet,1,Sci-Fi,118,6,10,52,2.5,4,81,33,No
U102320,56,Senior,Female,Australia,55,Standard,7.99,Debit Card,Smart TV,3,Horror,275,5,3,55,1.7,4,83,3,No
U102321,41,Adult,Male,Japan,5,Standard,7.99,Credit Card,Laptop,3,Documentary,105,6,6,81,3.3,25,68,9,Yes
U102322,63,Senior,Female,Australia,33,Premium,7.99,Debit Card,Tablet,1,Horror,112,6,9,30,1.9,15,4,32,No
U102323,36,Adult,Female,USA,1,Basic,7.99,Debit Card,Tablet,2,Horror,39,17,13,60,1.9,36,68,29,No
U102324,21,Young,Female,Brazil,56,Basic,12.99,Debit Card,Tablet,3,Documentary,180,17,5,46,3,4,52,21,No
U102325,43,Adult,Male,Australia,37,Standard,7.99,Debit Card,Mobile,3,Documentary,296,9,2,77,1.4,48,80,52,No
U102326,55,Senior,Female,Germany,58,Basic,7.99,UPI,Smart TV,3,Thriller,194,15,5,62,3.4,12,69,44,No
U102327,59,Senior,Other,Canada,12,Basic,7.99,Credit Card,Laptop,1,Comedy,105,10,0,54,2.7,5,15,33,No
U102328,49,Senior,Female,Brazil,41,Basic,7.99,PayPal,Mobile,1,Documentary,177,11,1,30,3.3,49,17,56,Yes
U102329,56,Senior,Male,France,28,Basic,12.99,Credit Card,Mobile,3,Action,105,9,2,51,1.6,9,24,6,Yes
U102330,62,Senior,Male,India,18,Basic,15.99,Debit Card,Laptop,1,Horror,145,2,14,36,4.4,29,10,2,No
U102331,63,Senior,Other,Japan,36,Standard,7.99,Credit Card,Mobile,2,Horror,114,17,0,39,1.3,46,35,36,No
U102332,53,Senior,Female,UK,30,Standard,15.99,UPI,Smart TV,1,Sci-Fi,63,9,4,96,3.2,28,24,34,No
U102333,57,Senior,Male,USA,42,Standard,12.99,UPI,Laptop,1,Comedy,63,4,11,58,1.9,5,82,31,No
U102334,54,Senior,Female,UK,54,Basic,7.99,Debit Card,Mobile,1,Documentary,192,4,11,44,1.2,14,56,42,Yes
U102335,50,Senior,Other,USA,54,Standard,7.99,Credit Card,Mobile,2,Romance,197,14,2,78,2.2,4,56,47,No
U102336,53,Senior,Other,Spain,38,Premium,7.99,UPI,Mobile,3,Thriller,106,5,7,31,2,10,36,56,No
U102337,20,Young,Male,Brazil,21,Basic,12.99,UPI,Mobile,2,Sci-Fi,123,19,4,92,3.9,31,1,4,Yes
U102338,26,Adult,Female,France,39,Basic,7.99,Debit Card,Smart TV,1,Horror,270,10,11,33,2.9,14,53,53,No
U102339,25,Young,Other,Australia,59,Basic,15.99,Credit Card,Tablet,3,Documentary,295,4,6,70,3.2,32,83,49,No
U102340,50,Senior,Other,Canada,7,Standard,12.99,UPI,Laptop,3,Thriller,161,14,6,51,1.7,35,70,54,No
U102341,23,Young,Male,France,5,Premium,12.99,PayPal,Smart TV,1,Thriller,137,12,7,76,2.2,15,8,26,No
U102342,58,Senior,Other,UK,58,Premium,7.99,PayPal,Tablet,3,Horror,218,18,8,73,4.9,11,83,57,No
U102343,56,Senior,Male,Canada,35,Standard,7.99,Debit Card,Laptop,3,Action,98,18,9,35,1.4,48,26,39,No
U102344,21,Young,Other,France,15,Standard,12.99,Credit Card,Tablet,3,Documentary,51,10,14,59,2.3,15,63,7,Yes
U102345,30,Adult,Other,Germany,9,Standard,15.99,PayPal,Smart TV,3,Horror,74,19,2,97,4.5,15,74,33,No
U102346,19,Young,Male,India,48,Standard,15.99,PayPal,Tablet,1,Drama,252,15,6,71,4.3,26,85,20,Yes
U102347,22,Young,Male,Japan,55,Standard,7.99,PayPal,Laptop,1,Action,147,9,0,89,1.7,9,29,41,Yes
U102348,61,Senior,Female,India,18,Premium,15.99,Credit Card,Laptop,3,Horror,53,17,5,41,3.4,43,57,3,No
U102349,44,Adult,Other,Australia,51,Premium,7.99,UPI,Smart TV,1,Documentary,192,15,0,82,3.4,4,38,21,Yes
U102350,49,Senior,Female,Germany,12,Standard,15.99,Debit Card,Laptop,3,Comedy,264,8,0,58,3.3,1,65,28,Yes
U102351,38,Adult,Female,Brazil,27,Premium,15.99,PayPal,Laptop,2,Documentary,221,2,14,80,2.9,6,99,41,Yes
U102352,25,Young,Male,France,14,Basic,12.99,Credit Card,Tablet,1,Thriller,85,1,10,31,4.9,45,8,13,No
U102353,55,Senior,Other,India,57,Standard,15.99,Credit Card,Tablet,1,Action,209,6,9,64,1.1,15,84,40,No
U102354,25,Young,Male,Canada,13,Standard,15.99,PayPal,Mobile,2,Horror,242,8,13,33,2.1,22,37,5,No
U102355,20,Young,Other,Japan,30,Basic,7.99,PayPal,Smart TV,3,Sci-Fi,26,19,10,55,2.4,36,54,48,No
U102356,61,Senior,Male,Brazil,36,Premium,7.99,Credit Card,Tablet,2,Action,245,5,8,86,3.7,10,28,10,No
U102357,20,Young,Other,USA,53,Standard,12.99,PayPal,Mobile,2,Thriller,246,6,8,63,2.3,5,18,10,No
U102358,39,Adult,Female,Canada,49,Standard,15.99,PayPal,Mobile,2,Action,90,1,5,58,1.7,25,13,42,No
U102359,23,Young,Other,Spain,52,Basic,12.99,Credit Card,Smart TV,2,Romance,144,5,0,75,2.6,27,67,23,No
U102360,19,Young,Other,UK,41,Premium,15.99,Debit Card,Mobile,2,Drama,177,11,1,73,3.4,6,67,39,Yes
U102361,40,Adult,Male,USA,9,Basic,15.99,PayPal,Tablet,1,Documentary,236,13,9,77,2.6,26,75,36,No
U102362,61,Senior,Other,Germany,34,Standard,12.99,PayPal,Smart TV,3,Horror,216,19,0,89,3.3,2,59,15,No
U102363,19,Young,Other,Japan,12,Standard,15.99,Credit Card,Mobile,3,Comedy,176,2,1,83,2.5,1,9,19,No
U102364,55,Senior,Other,Canada,50,Basic,12.99,PayPal,Mobile,3,Romance,67,1,2,68,3.7,7,15,59,No
U102365,34,Adult,Other,India,25,Premium,7.99,UPI,Mobile,3,Comedy,81,5,1,55,3.2,11,10,26,No
U102366,52,Senior,Female,Brazil,50,Premium,7.99,Debit Card,Mobile,3,Action,146,17,14,54,4.3,36,96,1,No
U102367,51,Senior,Male,Australia,22,Premium,7.99,PayPal,Laptop,1,Documentary,137,12,2,33,4.6,45,84,46,Yes
U102368,40,Adult,Other,India,5,Standard,12.99,UPI,Smart TV,1,Action,203,5,6,53,2,43,55,13,No
U102369,47,Senior,Male,Spain,15,Standard,7.99,Credit Card,Tablet,2,Action,276,4,5,35,1.9,2,26,58,No
U102370,25,Young,Female,Japan,43,Standard,7.99,UPI,Tablet,3,Drama,204,19,1,94,3,19,37,1,No
U102371,39,Adult,Female,Spain,47,Premium,7.99,Debit Card,Tablet,3,Comedy,83,19,14,43,2.8,24,58,35,No
U102372,61,Senior,Other,Australia,18,Premium,15.99,Debit Card,Smart TV,2,Drama,212,18,6,62,4.9,37,49,26,No
U102373,53,Senior,Male,Canada,55,Standard,12.99,UPI,Smart TV,1,Comedy,76,7,14,74,3.5,43,29,50,No
U102374,22,Young,Male,Canada,13,Premium,15.99,UPI,Laptop,1,Documentary,116,3,4,95,2,25,24,0,No
U102375,30,Adult,Male,Germany,15,Standard,7.99,PayPal,Smart TV,3,Documentary,27,18,6,87,2.3,18,92,51,No
U102376,46,Senior,Female,USA,25,Premium,15.99,UPI,Laptop,1,Documentary,93,4,0,95,2.6,28,97,44,No
U102377,48,Senior,Female,Brazil,34,Premium,15.99,Credit Card,Smart TV,1,Romance,70,1,1,65,1.1,44,88,29,No
U102378,64,Senior,Other,Canada,2,Basic,15.99,PayPal,Smart TV,1,Action,255,16,14,82,4.9,33,14,4,Yes
U102379,33,Adult,Male,USA,21,Standard,12.99,PayPal,Smart TV,3,Horror,268,12,0,75,1.4,0,90,42,No
U102380,59,Senior,Male,Canada,23,Standard,15.99,Debit Card,Tablet,1,Thriller,150,18,8,37,3.3,25,83,33,No
U102381,47,Senior,Female,Canada,17,Standard,15.99,UPI,Mobile,1,Documentary,287,4,9,44,4.9,43,35,45,No
U102382,33,Adult,Other,USA,4,Standard,7.99,Credit Card,Mobile,1,Sci-Fi,115,3,1,88,3.9,42,71,35,Yes
U102383,29,Adult,Other,Japan,41,Premium,12.99,Credit Card,Laptop,2,Comedy,281,13,3,37,3.1,17,82,13,No
U102384,34,Adult,Other,Australia,48,Premium,15.99,Debit Card,Mobile,3,Sci-Fi,96,19,1,49,4.8,13,1,49,Yes
U102385,33,Adult,Female,Japan,1,Standard,7.99,Debit Card,Tablet,2,Thriller,133,16,11,96,4.5,20,55,13,No
U102386,29,Adult,Male,Brazil,7,Basic,12.99,Debit Card,Mobile,1,Sci-Fi,64,5,7,50,1.1,4,24,20,No
U102387,25,Young,Other,Germany,53,Premium,12.99,PayPal,Smart TV,2,Action,150,18,11,93,2.3,4,53,28,No
U102388,37,Adult,Other,Brazil,31,Standard,15.99,Credit Card,Laptop,2,Drama,156,3,12,95,4.4,21,13,59,No
U102389,20,Young,Male,India,35,Premium,12.99,UPI,Smart TV,2,Documentary,147,2,4,66,2.6,37,17,48,No
U102390,33,Adult,Other,Spain,21,Basic,12.99,UPI,Tablet,2,Action,117,1,6,84,4.7,6,77,41,Yes
U102391,47,Senior,Female,Brazil,12,Standard,12.99,PayPal,Smart TV,1,Romance,189,9,13,55,3.8,44,2,28,No
U102392,62,Senior,Other,Canada,5,Standard,15.99,PayPal,Tablet,3,Drama,261,8,8,34,1.5,21,34,58,No
U102393,40,Adult,Male,Germany,3,Basic,15.99,Credit Card,Mobile,3,Horror,81,9,0,67,2.7,33,64,19,No
U102394,45,Senior,Female,Brazil,59,Standard,7.99,PayPal,Tablet,1,Comedy,62,3,12,46,1.8,32,89,22,Yes
U102395,57,Senior,Other,India,12,Basic,15.99,UPI,Mobile,2,Horror,222,10,8,40,1.8,32,67,55,Yes
U102396,22,Young,Male,Germany,57,Standard,7.99,Debit Card,Mobile,3,Thriller,19,18,9,50,3.5,1,26,51,No
U102397,37,Adult,Male,India,10,Standard,7.99,PayPal,Laptop,3,Thriller,66,10,4,83,1.5,8,55,6,No
U102398,57,Senior,Male,Spain,46,Standard,15.99,UPI,Laptop,1,Sci-Fi,250,15,6,33,3.6,41,72,59,No
U102399,61,Senior,Male,France,50,Standard,12.99,Debit Card,Laptop,2,Romance,55,4,8,85,2.7,49,50,51,Yes
U102400,18,Young,Other,Spain,59,Premium,12.99,UPI,Laptop,1,Thriller,167,12,10,97,2.3,37,82,40,Yes
U102401,47,Senior,Other,Australia,30,Standard,12.99,PayPal,Laptop,3,Documentary,237,15,4,64,3.8,35,11,49,No
U102402,38,Adult,Female,Brazil,17,Standard,12.99,PayPal,Tablet,2,Sci-Fi,200,12,10,72,2.7,38,33,43,No
U102403,37,Adult,Female,Germany,56,Basic,12.99,UPI,Smart TV,1,Action,156,2,4,97,2.1,49,41,13,No
U102404,23,Young,Male,UK,44,Standard,7.99,Debit Card,Laptop,3,Action,231,18,2,60,2.6,0,12,37,No
U102405,39,Adult,Male,Canada,43,Basic,15.99,PayPal,Laptop,3,Action,13,14,12,81,4.6,44,99,57,Yes
U102406,35,Adult,Female,India,19,Basic,15.99,Credit Card,Tablet,1,Action,194,9,9,70,4.3,29,55,53,No
U102407,25,Young,Other,France,18,Basic,7.99,UPI,Tablet,2,Documentary,162,11,14,76,2.4,41,55,35,No
U102408,56,Senior,Other,Australia,26,Standard,7.99,Credit Card,Mobile,2,Sci-Fi,298,3,13,72,3.8,27,99,4,No
